,graph,reward,trialNumber,trial_index,visited_nodes,difficulty,difficulty_2,unchoosen_diff,type,wid,RT_first_visit,RT_second_visit,RT,max_reward,current_reward,loss,accuracy,accuracy_1,df
194,"[[], [3], [7, 4], [], [], [0, 8], [5, 0], [], [], [2, 1]]","[-2, -3, 0, -3, 2, -2, -4, 0, 4, None]",195,201,"{9, 2, 7}",5,2.0,,best_second,wdf61453,7.746732907753622,6.371611847231857,7.971776122880628,2,0,2,0,1,1
196,"[[2, 8], [], [7, 9], [], [3, 5], [], [4, 3], [], [1], []]","[None, 3, -4, -4, 0, 1, 0, -3, 2, 1]",197,203,"{0, 8, 1}",10,,4.0,best_alone,wdf61453,7.502738210754851,7.049254841255837,7.994294986415977,5,5,0,1,1,1
198,"[[2], [], [], [7, 8], [1, 5], [], [3, 7], [], [], [4, 0]]","[-1, 0, 3, -4, -4, -4, -2, 2, 1, None]",199,205,"{0, 9, 2}",8,,4.0,best_alone,wdf61453,7.2868764117507,6.542471960506805,7.675081857716334,2,2,0,1,1,1
200,"[[], [6, 0], [9, 7], [], [3], [1, 4], [], [], [2, 9], []]","[4, -4, 3, 2, 0, None, 2, -2, -4, -4]",1,7,"{0, 1, 5}",3,8.0,,best_alone,wbcb6e6a,9.092907275084087,9.581283046045925,10.059721774566764,2,0,2,0,0,1
202,"[[2], [8, 0], [], [4, 7], [7, 9], [], [], [], [6, 5], []]","[2, None, -1, 4, -4, -2, 4, -3, -4, 1]",3,9,"{8, 1, 6}",4,2.0,,best_alone,wbcb6e6a,8.449342524508063,8.634264863002075,9.239122173401634,1,0,1,0,0,1
204,"[[8, 6], [], [0, 5], [7, 4], [], [1], [], [4, 9], [], []]","[-4, 4, None, 0, -4, -2, -1, 3, 1, 2]",5,11,"{1, 2, 5}",6,,2.0,best_alone,wbcb6e6a,9.01614864261174,6.511745329644728,9.09459276343187,2,2,0,1,1,1
206,"[[], [0, 2], [], [7], [], [], [4, 5], [], [1, 3], [6, 4]]","[-4, -4, 4, 3, -1, -3, -3, 4, None, -1]",7,13,"{8, 3, 7}",11,,8.0,best_alone,wbcb6e6a,7.875499292445207,6.842683282238422,8.179760493699899,7,7,0,1,1,1
208,"[[7, 1], [], [4], [6, 8], [], [3, 6], [], [], [], [0, 2]]","[1, -3, -1, 1, 4, 3, 4, 1, 4, None]",9,15,"{9, 2, 4}",3,,4.0,best_alone,wbcb6e6a,8.823500727991183,7.0192966537150445,8.975756630519417,3,3,0,1,1,1
210,"[[2, 5], [], [], [], [0, 2], [], [7, 8], [1, 3], [9], []]","[-4, -2, 1, 0, 4, -3, None, -2, 2, 4]",11,17,"{8, 9, 6}",9,,2.0,best_alone,wbcb6e6a,7.895808377083183,6.535241271013659,8.123854263105914,6,6,0,1,1,1
212,"[[2, 4], [], [9, 6], [], [5], [], [], [8, 3], [3, 1], []]","[None, -2, 3, -3, -3, -1, -3, -3, 3, -1]",13,19,"{0, 9, 2}",4,6.0,,best_second,wbcb6e6a,7.981049759665957,8.982686665184087,9.295416544331303,2,2,0,1,1,1
214,"[[], [], [], [], [0, 7], [2], [1, 3], [], [6, 5], [4, 0]]","[-1, 3, -3, 4, -1, 2, 0, -2, None, -3]",15,21,"{8, 3, 6}",3,4.0,,best_second,wbcb6e6a,8.365672383774994,8.448700194970936,9.101083386039234,4,4,0,1,1,1
216,"[[], [9], [], [0, 2], [], [], [4, 5], [6, 4], [3, 1], []]","[3, -1, -2, 1, 1, 1, 3, 1, None, -2]",17,23,"{8, 0, 3}",6,3.0,,best_second,wbcb6e6a,7.872836175025724,6.369900982828227,8.073402968986406,4,4,0,1,1,1
218,"[[2], [5, 4], [], [], [], [4, 9], [], [6, 3], [7, 0], []]","[0, 1, 1, 4, -4, -2, 2, -4, None, 2]",19,25,"{8, 0, 2}",2,,2.0,best_alone,wbcb6e6a,8.952993499320474,7.009408932708637,9.086702731518004,1,1,0,1,1,1
220,"[[], [], [], [], [6, 1], [0, 2], [], [4, 8], [3], [5, 0]]","[-1, 1, -3, 0, 1, 2, 4, None, 0, -2]",21,27,"{4, 6, 7}",4,0.0,,best_second,wbcb6e6a,8.251403065380554,6.126869184114185,8.364042011922061,5,5,0,1,1,1
222,"[[], [], [], [7, 0], [8, 6], [1], [], [], [6, 2], [3, 5]]","[3, -1, -1, -4, -1, 1, 2, 1, 3, None]",23,29,"{0, 9, 3}",2,7.0,,best_alone,wbcb6e6a,9.349232370842802,7.639642287858013,9.515469358031684,0,-1,1,0,0,1
224,"[[], [], [5, 4], [8, 6], [], [4, 1], [7], [], [0, 9], []]","[2, -1, -1, None, 2, 2, 3, 2, -3, -4]",25,31,"{3, 6, 7}",9,,6.0,best_alone,wbcb6e6a,7.466227556215481,5.983936280687191,7.670428522190693,5,5,0,1,1,1
226,"[[9, 4], [7, 2], [], [], [3], [], [1, 7], [], [], [5, 8]]","[None, -3, -1, 2, 3, 2, -2, 4, -4, -3]",27,33,"{0, 3, 4}",9,,6.0,best_alone,wbcb6e6a,7.870547844507712,6.021023349349527,8.016317898503415,5,5,0,1,1,1
228,"[[5, 2], [], [], [6, 8], [], [], [7, 1], [], [4], [0, 5]]","[-1, -2, 2, None, -3, -2, 1, 4, -4, 0]",29,35,"{3, 6, 7}",9,3.0,,best_second,wbcb6e6a,8.006700845440367,6.695798917058491,8.245121966478603,5,5,0,1,1,1
230,"[[], [], [], [], [], [8, 1], [3, 0], [6, 9], [1, 2], [4]]","[-2, 2, 0, 4, -3, 3, 0, None, 0, -3]",31,37,"{3, 6, 7}",8,2.0,,best_second,wbcb6e6a,7.969357742016347,7.181591944611864,8.344029572407047,4,4,0,1,1,1
232,"[[], [], [], [0, 7], [1, 6], [2], [], [], [3, 0], [4, 5]]","[3, 3, 4, -3, -3, 1, -3, -3, 4, None]",33,39,"{9, 2, 5}",8,,6.0,best_alone,wbcb6e6a,7.37650812632622,6.651571873589727,7.771067086065406,5,5,0,1,1,1
234,"[[5, 8], [], [], [4, 7], [2, 6], [], [], [1], [], [0, 5]]","[0, 4, -4, None, -1, -3, -2, 3, 2, 1]",35,41,"{1, 3, 7}",11,,2.0,best_alone,wbcb6e6a,7.949797216161852,5.886104031450156,8.069029328774958,7,7,0,1,1,1
236,"[[3, 6], [4, 2], [], [8, 5], [], [], [9], [1, 4], [], []]","[None, -2, -2, 4, 2, 1, -1, 3, 4, 4]",37,43,"{0, 8, 3}",4,3.0,,best_second,wbcb6e6a,8.111328003286733,6.641182169740591,8.31801027754687,8,8,0,1,1,1
238,"[[], [8, 9], [3, 0], [], [2, 6], [1, 8], [7], [], [], []]","[-4, 1, 3, 3, None, -3, -3, -2, 1, -2]",39,45,"{2, 3, 4}",9,7.0,,best_second,wbcb6e6a,7.993957547573565,6.194405391104673,8.146709052203319,6,6,0,1,1,1
240,"[[3], [6, 8], [1, 0], [], [5, 9], [9, 7], [], [], [], []]","[-1, -2, None, -3, -3, -3, 2, 2, 0, 2]",41,47,"{1, 2, 6}",3,2.0,,best_second,wbcb6e6a,8.237214703349489,7.31986492980897,8.573195381531523,0,0,0,1,1,1
242,"[[], [8, 7], [9, 4], [2, 9], [], [], [], [0], [6, 5], []]","[0, None, 4, -3, 1, 2, 3, -3, -3, -1]",43,49,"{8, 1, 6}",2,5.0,,best_second,wbcb6e6a,8.58858318750291,7.2485040723706105,8.8209946457479,0,0,0,1,1,1
244,"[[], [], [1], [], [6, 8], [3, 7], [8, 0], [], [], [5, 2]]","[4, -1, 2, -2, 4, -3, 0, 0, 1, None]",45,51,"{9, 2, 1}",5,,2.0,best_alone,wbcb6e6a,8.35819745992578,6.688354713946762,8.530504205475909,1,1,0,1,1,1
246,"[[6, 3], [5, 9], [], [], [1, 7], [], [3, 2], [8], [], []]","[-1, 2, -2, 1, None, -2, -1, -3, 1, -1]",47,53,"{1, 4, 9}",2,3.0,,best_second,wbcb6e6a,8.631235907456897,8.000349495324684,9.057771773331575,1,1,0,1,1,1
248,"[[], [], [], [0], [], [7, 2], [5, 7], [], [1, 4], [8, 3]]","[1, -2, 2, 0, 1, -4, -1, -2, 1, None]",49,55,"{8, 9, 4}",2,0.0,,best_min,wbcb6e6a,8.178077463849606,7.092573715974679,8.46884293047519,2,2,0,1,1,1
250,"[[], [6], [5, 7], [], [2, 1], [], [], [], [9, 3], [3, 0]]","[-1, 4, -2, 3, None, -2, 1, -4, -1, 2]",51,57,"{1, 4, 6}",10,,2.0,best_alone,wbcb6e6a,8.360071435644025,5.963579343618447,8.446985296372741,5,5,0,1,1,1
252,"[[7, 1], [], [], [4, 2], [], [], [3, 9], [1, 8], [], [5]]","[-3, -2, -1, 1, -3, -3, None, 1, -2, 4]",53,59,"{9, 5, 6}",2,,2.0,best_alone,wbcb6e6a,8.37562962709445,6.163314804034641,8.479283618343018,1,1,0,1,1,1
254,"[[], [], [3, 0], [], [2, 6], [9, 1], [7], [], [], [1, 8]]","[-3, 1, 3, 1, None, 4, 3, -1, -1, 3]",55,61,"{2, 3, 4}",3,6.0,,best_min,wbcb6e6a,8.629628620746026,7.047517221357296,8.81640849968169,4,4,0,1,1,1
256,"[[], [7, 0], [1, 7], [5, 4], [9], [6, 8], [], [], [], []]","[-2, -1, 4, None, 2, 4, -2, -3, -4, 1]",57,63,"{9, 3, 4}",2,,2.0,best_alone,wbcb6e6a,8.150179269682326,5.641907070938113,8.22817689595132,3,3,0,1,1,1
258,"[[], [], [], [6, 7], [9, 8], [], [0, 2], [1], [], [8, 5]]","[0, 4, -4, None, 1, -3, -4, -4, 4, 4]",59,65,"{1, 3, 7}",6,,4.0,best_alone,wbcb6e6a,8.823942326585243,6.144185634125646,8.890135107818843,0,0,0,1,1,1
260,"[[8, 9], [5, 4], [1, 5], [], [], [], [], [], [7, 6], [3]]","[None, 4, -2, 4, 4, 2, 0, -2, -2, 0]",61,67,"{0, 9, 3}",7,,2.0,best_alone,wbcb6e6a,8.64699262895108,6.091309882077698,8.721602344674196,4,4,0,1,1,1
262,"[[], [], [8, 0], [2, 8], [], [], [4], [9, 6], [], [1, 5]]","[2, 1, -3, -4, 2, -3, 4, None, -2, 0]",63,69,"{4, 6, 7}",7,,4.0,best_alone,wbcb6e6a,7.490529402060712,5.814130531825066,7.661527081358518,6,6,0,1,1,1
264,"[[], [6, 5], [], [8, 4], [], [7], [0, 9], [], [4, 2], []]","[1, None, -1, 2, 3, -1, 1, 4, -2, -3]",65,71,"{0, 1, 6}",3,4.0,,best_alone,wbcb6e6a,8.965717788984849,6.461468176353717,9.0441677169216,3,2,1,0,0,1
266,"[[9, 1], [], [5], [6, 2], [0, 9], [], [7, 8], [], [], []]","[-1, 3, -4, None, -4, -4, 4, -4, 2, 2]",67,73,"{8, 3, 6}",10,2.0,,best_second,wbcb6e6a,8.106212902619964,6.591673732008658,8.304742269640771,6,6,0,1,1,1
268,"[[4, 5], [6, 8], [], [9], [5, 2], [], [], [1, 3], [], []]","[-3, -1, 0, 1, -1, 1, -1, None, -3, 3]",69,75,"{9, 3, 7}",7,,2.0,best_alone,wbcb6e6a,7.698029170272805,6.504288173536645,7.962415680121064,4,4,0,1,1,1
270,"[[8, 2], [], [5], [], [3, 7], [], [4, 3], [], [9, 1], []]","[None, -1, -1, -2, -3, 0, -2, -4, 2, 0]",71,77,"{0, 8, 9}",2,3.0,,best_second,wbcb6e6a,8.532278828834277,7.87777633327726,8.950662495933999,2,2,0,1,1,1
272,"[[5, 2], [9, 3], [8], [], [], [7, 4], [1, 9], [], [], []]","[None, 2, 2, 3, 1, -4, 2, -1, 4, 0]",73,79,"{0, 8, 2}",10,,2.0,best_alone,wbcb6e6a,7.790282380703483,5.8664680569332965,7.926241523170962,6,6,0,1,1,1
274,"[[6, 3], [], [], [1], [8, 2], [], [9, 5], [4, 8], [], []]","[None, -1, 2, -2, 0, 4, -2, 4, -1, -3]",75,81,"{0, 5, 6}",6,6.0,,best_min,wbcb6e6a,8.286521373681236,7.3938782901077555,8.629628620746026,2,2,0,1,1,1
276,"[[], [], [4], [9, 8], [], [6, 2], [1, 0], [], [], [8, 7]]","[4, -4, -4, 0, 0, None, 2, 1, -2, -4]",77,83,"{0, 5, 6}",9,2.0,,best_second,wbcb6e6a,8.22282213081366,7.053585727193677,8.493105395887149,6,6,0,1,1,1
278,"[[], [], [], [0, 1], [5, 2], [], [8], [4, 5], [], [3, 6]]","[-3, 1, 3, -3, 4, -1, 3, 3, 4, None]",79,85,"{8, 9, 6}",11,,4.0,best_alone,wbcb6e6a,7.396335293800807,5.971261839790462,7.611347717403621,7,7,0,1,1,1
280,"[[2, 8], [0, 2], [], [9, 6], [3, 7], [], [], [5], [], []]","[-1, 1, -4, 4, None, -2, 1, -3, -2, 3]",81,87,"{9, 3, 4}",7,3.0,,best_second,wbcb6e6a,7.45298232946546,6.126869184114185,7.687997166393016,7,7,0,1,1,1
282,"[[3, 9], [], [], [7, 2], [5, 1], [1, 6], [], [], [], [8]]","[None, 2, -1, -2, 1, 1, 0, -3, -1, 1]",83,89,"{0, 9, 8}",4,,2.0,best_alone,wbcb6e6a,8.569216219483389,6.641182169740591,8.70483390968779,0,0,0,1,1,1
284,"[[], [7], [3, 5], [], [2, 3], [], [8, 1], [], [9, 0], []]","[-3, 1, 3, 3, 3, -2, None, 3, -1, -1]",85,91,"{1, 6, 7}",7,,2.0,best_alone,wbcb6e6a,8.323122887587735,5.988961416889864,8.415381925269553,4,4,0,1,1,1
286,"[[], [], [], [0, 1], [6, 2], [3, 9], [], [], [4, 6], [7]]","[2, -4, 0, -1, 2, None, -3, -4, 3, -3]",87,93,"{0, 3, 5}",7,3.0,,best_second,wbcb6e6a,8.653994232908383,6.852242569051878,8.8065738205036,1,1,0,1,1,1
288,"[[], [], [], [7, 2], [6], [9, 4], [], [2, 0], [], [1, 8]]","[3, 4, -4, 2, 4, None, 3, -1, 0, -4]",89,95,"{4, 5, 6}",9,,4.0,best_alone,wbcb6e6a,8.183397369998431,6.09807428216624,8.300280189852664,7,7,0,1,1,1
290,"[[], [], [], [], [7, 6], [0, 1], [3], [2, 9], [5, 0], []]","[0, 4, 3, -3, None, -3, -4, 3, 2, 2]",91,97,"{2, 4, 7}",7,1.0,,best_second,wbcb6e6a,7.397561535524052,7.410347097821025,8.096817470572319,6,6,0,1,1,1
292,"[[6, 1], [], [4, 5], [0, 7], [5, 9], [], [], [8], [], []]","[-4, 0, 3, None, -3, -4, -4, 1, 4, -3]",93,99,"{0, 3, 6}",11,4.0,,best_alone,wbcb6e6a,7.3752557780097545,7.995306620290822,8.425516402844334,5,-8,13,0,0,1
294,"[[], [], [9, 7], [], [5, 6], [], [], [1], [4, 5], [3, 0]]","[3, 4, None, -1, -1, 4, -2, 4, 1, -4]",95,101,"{1, 2, 7}",11,,4.0,best_alone,wbcb6e6a,7.69484807238461,6.120297418950951,7.8826922062890254,8,8,0,1,1,1
296,"[[4, 8], [], [], [7, 2], [1, 5], [], [], [], [6], [3, 7]]","[None, -3, -3, 4, -4, 1, 4, 1, -1, 4]",97,103,"{0, 8, 6}",8,,4.0,best_alone,wbcb6e6a,8.329658067569394,6.267200548541362,8.449128460502108,3,3,0,1,1,1
298,"[[4, 1], [3], [], [], [9, 2], [], [], [6, 5], [7, 6], []]","[None, 4, -3, 3, -3, 3, 4, -1, 0, 1]",99,105,"{0, 1, 3}",11,,4.0,best_alone,wbcb6e6a,7.6251071482389,6.175867270105761,7.835579246669965,7,7,0,1,1,1
300,"[[], [7, 2], [4], [], [], [], [], [3, 6], [9, 5], [5, 0]]","[3, None, 3, 2, -1, -2, 0, -1, 3, 4]",101,107,"{1, 2, 4}",2,,2.0,best_alone,wbcb6e6a,8.392989587956931,5.855071922202427,8.46884293047519,2,2,0,1,1,1
302,"[[], [], [8, 1], [], [], [], [3], [9, 6], [1, 0], [5, 4]]","[1, 2, 1, -1, 4, -3, 0, None, 0, 4]",103,109,"{9, 4, 7}",8,0.0,,best_second,wbcb6e6a,7.591357046698551,6.6240652277998935,7.913155185928068,8,8,0,1,1,1
304,"[[6, 7], [8], [0, 1], [4, 9], [9, 5], [], [], [], [], []]","[-4, -2, None, 4, 0, 4, -2, -4, 1, -1]",105,111,"{8, 1, 2}",6,,2.0,best_alone,wbcb6e6a,8.674538762140015,6.715383386334682,8.806274284781725,-1,-1,0,1,1,1
306,"[[], [], [1, 7], [], [], [0, 3], [2, 1], [], [5, 9], [4]]","[4, -4, -2, -2, -1, -4, 3, -4, None, 2]",107,113,"{8, 9, 4}",4,,6.0,best_alone,wbcb6e6a,8.259458195332408,6.652863029353347,8.442038517815476,1,1,0,1,1,1
308,"[[8], [4, 0], [9, 3], [], [7, 6], [2, 9], [], [], [], []]","[3, None, 1, -3, 1, 1, -4, 1, -2, 3]",109,115,"{1, 4, 7}",3,5.0,,best_min,wbcb6e6a,8.420021279663963,6.539585955617669,8.561784074744113,2,2,0,1,1,1
310,"[[7], [], [6, 3], [], [1, 9], [2, 6], [], [], [4, 0], []]","[1, -4, 1, 3, 2, -2, 2, -1, None, 3]",111,117,"{8, 9, 4}",6,1.0,,best_min,wbcb6e6a,7.932003152361385,6.726233402358747,8.193676665955241,5,5,0,1,1,1
312,"[[], [5, 9], [0], [4, 7], [], [], [1, 5], [], [3, 2], []]","[-3, -1, 1, 2, -2, -3, 1, 0, None, -4]",113,119,"{8, 3, 7}",3,2.0,,best_second,wbcb6e6a,8.718990524710849,6.634633357861686,8.83608319099221,2,2,0,1,1,1
314,"[[], [9, 0], [], [5, 4], [7], [2, 8], [1, 9], [], [], []]","[-2, -4, -3, None, -3, -1, 1, 4, 1, 0]",115,121,"{3, 4, 7}",3,,4.0,best_alone,wbcb6e6a,8.633552992532433,6.102558594613569,8.70996000607173,1,1,0,1,1,1
316,"[[9], [], [], [5, 2], [6, 1], [], [1, 7], [], [3, 0], []]","[-2, 3, -4, 1, -4, 3, 2, 0, None, -3]",117,123,"{8, 3, 5}",8,5.0,,best_second,wbcb6e6a,8.000684784514748,5.986452005284438,8.125630988477063,4,4,0,1,1,1
318,"[[], [8, 6], [1, 9], [4, 5], [], [], [], [3, 4], [], [0]]","[0, -3, None, -1, -2, 3, 0, 1, -4, 2]",119,125,"{0, 9, 2}",7,,4.0,best_alone,wbcb6e6a,8.30844552038576,6.082218910376446,8.410720946905721,2,2,0,1,1,1
320,"[[], [], [0, 3], [], [2, 8], [9, 1], [], [5, 9], [6], []]","[-3, -2, -2, -1, None, 1, 1, -4, 2, 4]",121,127,"{0, 2, 4}",7,1.0,,best_alone,wbcb6e6a,7.349873704738338,7.050989447068045,7.904334842085095,3,-5,8,0,0,1
322,"[[], [], [], [2], [7, 3], [8, 9], [], [1, 6], [9, 0], []]","[-4, 2, 4, 4, None, -1, 0, -4, 1, -1]",123,129,"{2, 3, 4}",11,,2.0,best_alone,wbcb6e6a,7.749322464660356,5.888877958332881,7.893572073504902,8,8,0,1,1,1
324,"[[1], [], [9, 5], [], [], [], [4, 8], [6, 0], [], [5, 3]]","[4, 0, 0, 2, 1, 2, -4, None, -1, -3]",125,131,"{0, 1, 7}",8,,2.0,best_alone,wbcb6e6a,7.899524472032198,5.749392985908253,8.009363076630045,4,4,0,1,1,1
326,"[[], [], [0, 6], [1], [7, 8], [2, 3], [], [], [], [4, 7]]","[0, -3, 2, 3, 0, None, 3, -1, 1, 4]",127,133,"{0, 2, 5}",4,1.0,,best_second,wbcb6e6a,7.6246189861593985,5.71042701737487,7.761744984658913,5,2,3,0,1,1
328,"[[7, 5], [], [1], [0, 2], [8, 9], [], [4, 8], [], [], []]","[-1, 3, 3, None, 1, -2, -1, 2, -4, -2]",129,135,"{1, 2, 3}",7,,4.0,best_alone,wbcb6e6a,8.04076899436758,5.739792912179234,8.13593277200489,6,6,0,1,1,1
330,"[[1, 2], [8, 3], [6], [], [9, 5], [], [], [], [], [5, 7]]","[None, 1, 1, -1, -3, 1, 4, 2, 3, -2]",131,137,"{0, 1, 8}",3,2.0,,best_alone,wbcb6e6a,7.97349996402463,6.5250296578434615,8.18423477409482,5,4,1,0,0,1
332,"[[5, 6], [], [0, 9], [7, 8], [], [], [], [8, 1], [], [4]]","[-3, 2, None, -1, -4, 2, -2, 4, -3, 1]",133,139,"{0, 2, 5}",3,1.0,,best_min,wbcb6e6a,9.259130536145614,6.912742820493176,9.350450079960828,-1,-1,0,1,1,1
334,"[[], [], [], [2], [6, 3], [8, 0], [1, 7], [], [0, 9], []]","[4, 4, 2, 4, None, 3, 0, -4, 2, 2]",135,141,"{2, 3, 4}",6,,8.0,best_alone,wbcb6e6a,7.68017564043659,6.56244409369372,7.962763930168115,6,6,0,1,1,1
336,"[[4, 5], [], [], [8, 6], [7, 2], [1], [], [], [], [3, 8]]","[None, 4, 1, -1, -3, 1, 1, 3, -1, 3]",137,143,"{0, 1, 5}",6,,2.0,best_alone,wbcb6e6a,7.99967857949945,6.373319789577013,8.178919332848396,5,5,0,1,1,1
338,"[[], [], [6, 3], [], [1, 5], [], [3, 0], [], [4, 9], [7]]","[-3, 4, -3, 3, 2, -4, 3, 3, None, 4]",139,145,"{8, 9, 7}",5,,8.0,best_alone,wbcb6e6a,8.196161139282903,6.4457198193855785,8.35608503102148,7,7,0,1,1,1
340,"[[6], [8, 5], [3, 4], [], [], [], [], [2, 3], [], [1, 0]]","[-3, 1, -2, -1, -2, 0, -2, 3, -4, None]",141,147,"{9, 5, 1}",5,1.0,,best_second,wbcb6e6a,8.164225652265827,6.990256500493881,8.433376705323127,1,1,0,1,1,1
342,"[[9], [5, 3], [], [], [7, 6], [], [], [6, 2], [1, 0], []]","[-4, -4, -4, 0, -3, -2, -3, 1, None, 4]",143,149,"{8, 0, 9}",5,,2.0,best_alone,wbcb6e6a,8.911260254572031,6.368187186350493,8.98682175033189,0,0,0,1,1,1
344,"[[], [6, 9], [7], [4, 2], [0, 5], [], [], [], [1, 6], []]","[4, 4, -3, None, -4, -4, 1, 1, 2, 2]",145,151,"{0, 3, 4}",5,0.0,,best_min,wbcb6e6a,8.267192185932146,6.569481420414296,8.43511508038063,0,0,0,1,1,1
346,"[[], [2, 9], [5, 0], [], [], [], [7, 3], [], [6, 7], [4]]","[1, None, 1, 2, 4, -1, 1, 0, 0, 3]",147,153,"{1, 4, 9}",6,,2.0,best_alone,wbcb6e6a,7.955074273262697,6.311734809152914,8.131530710604252,7,7,0,1,1,1
348,"[[], [5], [6, 7], [9, 8], [3, 1], [], [7, 0], [], [], []]","[0, 3, -2, -1, None, -1, -4, -4, 0, 2]",149,155,"{1, 4, 5}",2,,2.0,best_alone,wbcb6e6a,8.412721169819527,7.595387278853972,8.778325928634482,2,2,0,1,1,1
350,"[[], [], [], [9, 7], [1, 0], [3, 8], [4, 1], [], [2], []]","[-4, -1, 2, -3, -4, None, -2, -3, 3, -1]",151,157,"{8, 2, 5}",10,,2.0,best_alone,wbcb6e6a,7.819636302367591,6.1355648910817395,7.989560449333865,5,5,0,1,1,1
352,"[[7, 8], [3], [], [], [0, 1], [6, 9], [9, 2], [], [], []]","[-1, 1, -3, 1, None, 2, 4, 1, -1, 3]",153,159,"{1, 3, 4}",3,,2.0,best_alone,wbcb6e6a,8.485702524324866,6.075346031088684,8.571491964823617,2,2,0,1,1,1
354,"[[1], [], [], [5, 0], [], [6, 8], [], [4, 2], [], [7, 4]]","[-3, -4, 4, None, 0, 4, 4, -1, -3, 0]",155,161,"{3, 5, 6}",11,7.0,,best_second,wbcb6e6a,8.228443883004035,6.7226297948554485,8.428580533059634,8,8,0,1,1,1
356,"[[2, 6], [], [9, 8], [], [], [3, 1], [4], [5, 3], [], []]","[None, 3, 1, 0, -3, 4, -3, 1, -1, 4]",157,163,"{0, 9, 2}",8,2.0,,best_second,wbcb6e6a,8.000014093678072,6.315358001522334,8.169902647359145,5,5,0,1,1,1
358,"[[5, 8], [7], [], [], [], [8, 2], [4, 3], [], [], [6, 1]]","[2, -3, -4, 3, 2, -1, 2, 3, 2, None]",159,165,"{9, 4, 6}",3,1.0,,best_second,wbcb6e6a,7.988542982737695,6.1092475827643655,8.130353547431238,5,4,1,0,1,1
360,"[[5, 9], [7, 8], [0, 3], [4], [], [], [], [8, 6], [], []]","[2, -4, None, -2, 0, 3, 2, -2, 3, -2]",161,167,"{0, 2, 5}",6,4.0,,best_second,wbcb6e6a,7.388327859577107,6.274762021241939,7.671826797878781,5,5,0,1,1,1
362,"[[5], [7, 9], [8, 3], [], [2, 0], [], [1, 7], [], [], []]","[1, -4, -3, 4, None, 3, -4, -4, -4, -2]",163,169,"{0, 4, 5}",7,,8.0,best_alone,wbcb6e6a,8.091933455979893,6.059123195581797,8.214735833382301,4,4,0,1,1,1
364,"[[4, 6], [7], [], [], [6, 2], [9, 3], [], [], [5, 1], []]","[-1, 3, -3, -3, 3, 3, 4, -1, None, 1]",165,171,"{8, 9, 5}",3,6.0,,best_min,wbcb6e6a,8.952475967933584,6.240275845170769,9.016634256315589,4,4,0,1,1,1
366,"[[], [], [9, 0], [8, 1], [], [3, 7], [], [4], [], [0, 6]]","[0, 0, 0, -3, 0, None, 1, 2, -4, -1]",167,173,"{4, 5, 7}",7,,4.0,best_alone,wbcb6e6a,8.417372856134026,6.049733455231958,8.50673873351238,2,2,0,1,1,1
368,"[[], [], [], [0], [7, 8], [], [9, 3], [8, 2], [], [5, 1]]","[1, 1, 1, 2, 0, -3, None, -3, 1, 4]",169,175,"{9, 6, 1}",3,3.0,,best_min,wbcb6e6a,8.736168065858228,7.015712420487229,8.900685318713995,5,5,0,1,1,1
370,"[[], [5, 2], [], [8, 6], [], [], [7], [], [4, 0], [1, 5]]","[4, 0, -4, None, 2, -1, 3, 2, -3, -4]",171,177,"{3, 6, 7}",5,,2.0,best_alone,wbcb6e6a,7.656810091480378,5.924255797414531,7.81923445385907,5,5,0,1,1,1
372,"[[], [], [], [], [9, 7], [3, 0], [], [2], [5, 3], [1, 6]]","[3, -4, 2, -3, None, 2, -2, 0, 4, -2]",173,179,"{2, 4, 7}",7,,2.0,best_alone,wbcb6e6a,7.908754738783246,6.025865973825315,8.050065422915967,2,2,0,1,1,1
374,"[[4, 9], [], [7, 8], [0, 4], [], [], [], [6, 5], [1], []]","[4, -2, None, 1, -3, -3, 4, 4, -1, -3]",175,181,"{2, 6, 7}",9,7.0,,best_second,wbcb6e6a,7.358193752733032,6.285998094508865,7.652070746116482,8,8,0,1,1,1
376,"[[2, 4], [3], [], [], [], [6, 1], [8, 7], [], [], [0, 2]]","[-1, 1, 2, -4, -2, None, 0, 4, 3, 0]",177,183,"{5, 6, 7}",4,4.0,,best_second,wbcb6e6a,8.366370301681654,6.981934677156389,8.589699882202986,4,4,0,1,1,1
378,"[[], [], [8, 6], [], [], [9, 3], [4], [], [7, 0], [3, 1]]","[1, -2, None, -2, 4, 3, 4, -3, -2, 3]",179,185,"{2, 4, 6}",11,,4.0,best_alone,wbcb6e6a,8.037220031133012,5.924255797414531,8.151044945685024,8,8,0,1,1,1
380,"[[1, 2], [], [], [6, 8], [], [], [4, 9], [0, 1], [5], []]","[0, 1, -1, None, 1, -4, 4, -4, 1, -1]",181,187,"{3, 4, 6}",5,5.0,,best_second,wbcb6e6a,7.676473646389156,6.486160788944089,7.941651252930556,5,5,0,1,1,1
382,"[[2, 9], [3, 6], [9, 4], [8, 7], [], [], [5], [], [], []]","[0, None, -4, -2, -3, 1, 4, -4, -2, -1]",183,189,"{1, 5, 6}",10,,2.0,best_alone,wbcb6e6a,7.729295674310481,6.0473721790462776,7.899524472032198,5,5,0,1,1,1
384,"[[], [5, 8], [], [2], [1, 5], [], [0, 7], [], [], [6, 3]]","[2, 0, 1, 0, 2, -3, -4, 4, -2, None]",185,191,"{9, 2, 3}",2,,2.0,best_alone,wbcb6e6a,8.562931083090092,6.222576268071369,8.654691704601872,1,1,0,1,1,1
